objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1.23767E+18,6162,301,3,134,905,3,258.2920633,64.09381989,23.00975,21.02706,20.24624,19.85865,20.27891,0.7814404,0.05310931,0.03993756,0.04122577,0.2333505
1.23767E+18,6162,301,3,134,906,3,258.2997487,64.07698854,22.46543,22.04897,21.11105,20.67699,20.91373,0.6417122,0.1672214,0.1081766,0.1072443,0.5281827
1.23767E+18,6162,301,3,134,911,3,258.2870757,64.12441038,22.58154,22.24813,21.51116,21.92946,21.72489,0.6727737,0.2219468,0.1453797,0.3052556,0.9387626
1.23767E+18,6162,301,3,134,913,3,258.3050609,64.08682923,21.35608,20.665,20.10617,19.92418,19.86761,0.1736614,0.03712972,0.03267214,0.03964394,0.1490274
1.23767E+18,6162,301,3,134,915,3,258.305579,64.08448537,21.72169,19.73466,19.12069,18.66083,20.11823,2.035849,0.1211408,0.1087341,0.1071452,1.666952
1.23767E+18,6162,301,3,134,916,6,258.2945581,64.1168419,24.55506,22.92578,22.41216,22.48174,22.13622,0.9498401,0.151792,0.1326429,0.192882,0.4723354
1.23767E+18,6162,301,3,134,925,3,258.3045594,64.11197851,24.15187,22.15287,21.41298,21.15461,21.1529,1.481434,0.1277356,0.0981601,0.1160183,0.4393731
1.23767E+18,6162,301,3,134,926,3,258.3097799,64.10388648,22.49309,22.27611,21.62484,21.53983,20.76464,0.3883712,0.1218405,0.1006052,0.1345143,0.2691069
1.23767E+18,6162,301,3,134,1353,6,258.2853297,64.08719061,26.20004,23.28299,21.74718,20.44999,19.58727,0.5522924,0.2690194,0.1020872,0.04780624,0.08835593
1.23767E+18,6162,301,3,134,1354,3,258.2775255,64.11312528,23.1715,23.05598,22.19231,21.6944,21.31211,0.5655438,0.1987448,0.1333503,0.122627,0.3349454
1.23767E+18,6162,301,3,134,1356,3,258.2804348,64.11129041,25.73474,23.24476,21.90568,20.99069,20.53002,0.7311345,0.239267,0.1059098,0.06830323,0.1791173
1.23767E+18,6162,301,3,134,1366,3,258.3057768,64.12065228,22.6835,23.06827,22.12821,21.95307,21.51194,0.4790877,0.2526283,0.1590074,0.1961091,0.5035877
1.23767E+18,6162,301,3,134,1580,3,258.3161089,64.09334251,22.67003,22.67872,22.32203,22.14949,21.30328,0.4924202,0.1846988,0.199667,0.2607457,0.4583607
1.23767E+18,6162,301,3,134,1593,3,258.2710873,64.04551458,25.49975,23.87785,22.44373,21.36488,20.40617,1.543052,0.703225,0.3151157,0.1735664,0.2995742
1.23767E+18,6162,301,3,134,1594,3,258.2977857,64.06200459,26.91153,20.22763,19.48929,18.33369,26.4665,4.131455,0.2174709,0.1757747,0.09180156,0.8209295
1.23767E+18,6162,301,3,134,1595,3,258.2951444,64.08448184,22.43387,23.04799,22.59773,21.84278,22.3554,0.3613106,0.2299347,0.2304618,0.1675362,0.7901204
